policy_id,checkpoint,seed,env_id,terrain_name,terrain_type,terrain_level,start_x,final_x,mxd,num_waypoints,normalized_waypoints,episode_length,success,fall,stuck,edge_violation,failure_reason
parkour_new/02-new-terrain-distill,19000,1000,67,beam_gap,20,2,36.99962615966797,38.852760314941406,1.8531341552734375,1,0.125,159,0,1,0,0.05063291139240506,fall
parkour_new/02-new-terrain-distill,19000,1000,90,parkour_v2,22,1,18.999893188476562,20.976715087890625,1.9768218994140625,2,0.25,175,0,1,0,0.0,fall
parkour_new/02-new-terrain-distill,19000,1000,70,beam_gap,20,4,72.99970245361328,74.92498779296875,1.9252853393554688,1,0.125,185,0,1,0,0.03260869565217391,fall
parkour_new/02-new-terrain-distill,19000,1000,3,parkour,14,3,54.99974060058594,57.99608612060547,2.9963455200195312,2,0.25,220,0,1,0,0.0593607305936073,fall
parkour_new/02-new-terrain-distill,19000,1000,72,beam_gap,20,2,36.99980545043945,38.971961975097656,1.9721565246582031,1,0.125,238,0,1,0,0.0379746835443038,fall
parkour_new/02-new-terrain-distill,19000,1000,69,beam_gap,20,1,18.999828338623047,20.803010940551758,1.803182601928711,1,0.125,242,0,1,0,0.012448132780082987,fall
parkour_new/02-new-terrain-distill,19000,1000,68,beam_gap,20,1,18.999900817871094,21.592086791992188,2.5921859741210938,1,0.125,272,0,1,0,0.0036900369003690036,fall
parkour_new/02-new-terrain-distill,19000,1000,87,parkour_v2,22,1,18.999948501586914,22.722471237182617,3.722522735595703,3,0.375,278,0,1,0,0.010830324909747292,fall
parkour_new/02-new-terrain-distill,19000,1000,71,beam_gap,20,4,73.0,76.82278442382812,3.822784423828125,2,0.25,282,0,1,0,0.0035587188612099642,fall
parkour_new/02-new-terrain-distill,19000,1000,112,climbing_wall,24,3,55.0,57.298133850097656,2.2981338500976562,1,0.125,287,0,1,0,0.19230769230769232,fall
parkour_new/02-new-terrain-distill,19000,1000,9,parkour,14,3,55.0,58.05266571044922,3.0526657104492188,3,0.375,308,0,1,0,0.15309446254071662,fall
parkour_new/02-new-terrain-distill,19000,1000,88,parkour_v2,22,1,18.99972152709961,22.87392234802246,3.8742008209228516,4,0.5,315,0,1,0,0.09235668789808917,fall
parkour_new/02-new-terrain-distill,19000,1000,75,asymmetric_gap,21,4,72.99996185302734,77.24946594238281,4.249504089355469,3,0.375,328,0,1,0,0.06116207951070336,fall
parkour_new/02-new-terrain-distill,19000,1000,0,parkour,14,1,18.999359130859375,22.488325119018555,3.4889659881591797,3,0.375,331,0,1,0,0.3424242424242424,fall
parkour_new/02-new-terrain-distill,19000,1000,121,demo,25,1,18.999666213989258,23.83063316345215,4.830966949462891,3,0.375,338,0,1,0,0.04451038575667656,fall
parkour_new/02-new-terrain-distill,19000,1000,65,beam_gap,20,4,72.99970245361328,77.65714263916016,4.657440185546875,3,0.375,340,0,1,0,0.04129793510324484,fall
parkour_new/02-new-terrain-distill,19000,1000,10,parkour,14,3,55.0,57.955780029296875,2.955780029296875,2,0.25,341,0,1,0,0.029411764705882353,fall
