policy_id,checkpoint,seed,env_id,terrain_name,terrain_type,terrain_level,start_x,final_x,mxd,num_waypoints,normalized_waypoints,episode_length,success,fall,stuck,edge_violation,failure_reason
parkour_new/010-distill-phase2-7500-tt,3600,1002,75,beam_gap,20,0,1.0,2.728497266769409,1.7284972667694092,1,0.125,139,0,1,0,0.014492753623188406,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,7,parkour,14,4,73.0,74.54808044433594,1.5480804443359375,1,0.125,146,0,1,0,0.20689655172413793,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,70,beam_gap,20,1,18.99994659423828,20.567846298217773,1.5678997039794922,1,0.125,182,0,1,0,0.011049723756906077,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,97,parkour_v2,22,3,54.999691009521484,58.66331100463867,3.6636199951171875,4,0.5,192,0,1,0,0.13089005235602094,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,71,beam_gap,20,4,72.99981689453125,77.03730773925781,4.0374908447265625,2,0.25,262,0,1,0,0.022988505747126436,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,83,asymmetric_gap,21,0,0.9996523261070251,5.3992204666137695,4.399568140506744,3,0.375,266,0,1,0,0.011320754716981131,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,77,beam_gap,20,3,54.99962615966797,61.13631057739258,6.136684417724609,3,0.375,284,0,1,0,0.0176678445229682,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,87,asymmetric_gap,21,1,18.999536514282227,23.416095733642578,4.416559219360352,3,0.375,287,0,1,0,0.013986013986013986,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,98,parkour_v2,22,0,1.0000118017196655,4.936291694641113,3.9362798929214478,4,0.5,290,0,1,0,0.14186851211072665,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,90,asymmetric_gap,21,0,1.0,5.453625202178955,4.453625202178955,3,0.375,305,0,1,0,0.029605263157894735,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,72,beam_gap,20,1,18.99985122680664,23.634126663208008,4.634275436401367,2,0.25,322,0,1,0,0.009345794392523364,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,92,asymmetric_gap,21,0,0.9999681115150452,5.38095760345459,4.380989491939545,3,0.375,323,0,1,0,0.07453416149068323,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,70,beam_gap,20,1,19.0,20.780349731445312,1.7803497314453125,1,0.125,153,0,1,0,0.0196078431372549,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,91,asymmetric_gap,21,2,36.99971008300781,41.573490142822266,4.573780059814453,3,0.375,335,0,1,0,0.0718562874251497,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,82,asymmetric_gap,21,2,36.99949645996094,41.431739807128906,4.432243347167969,3,0.375,354,0,1,0,0.11614730878186968,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,97,parkour_v2,22,3,55.0,58.51854705810547,3.5185470581054688,4,0.5,180,0,1,0,0.25,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,0,parkour,14,0,0.9997634291648865,5.342815399169922,4.343051970005035,5,0.625,378,0,1,0,0.13527851458885942,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,88,asymmetric_gap,21,0,0.9994533658027649,5.670799732208252,4.671346366405487,3,0.375,388,0,1,0,0.05167958656330749,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,10,parkour,14,2,36.99995422363281,45.341514587402344,8.341560363769531,8,1.0,407,1,0,0,0.034482758620689655,success
parkour_new/010-distill-phase2-7500-tt,3600,1002,38,parkour_step,17,2,36.99957275390625,46.529788970947266,9.530216217041016,8,1.0,420,1,0,0,0.045346062052505964,success
parkour_new/010-distill-phase2-7500-tt,3600,1002,121,climbing_wall,24,4,72.99994659423828,77.64742279052734,4.6474761962890625,2,0.25,421,0,1,0,0.25952380952380955,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,43,parkour_step,17,2,36.99949264526367,46.49869155883789,9.499198913574219,8,1.0,425,1,0,0,0.04245283018867924,success
parkour_new/010-distill-phase2-7500-tt,3600,1002,41,parkour_step,17,3,54.99994659423828,64.79505920410156,9.795112609863281,8,1.0,456,1,0,0,0.026373626373626374,success
parkour_new/010-distill-phase2-7500-tt,3600,1002,44,parkour_step,17,4,72.99995422363281,83.1226806640625,10.122726440429688,8,1.0,472,1,0,0,0.044585987261146494,success
parkour_new/010-distill-phase2-7500-tt,3600,1002,36,parkour_step,17,4,72.99967193603516,83.11457824707031,10.114906311035156,8,1.0,475,1,0,0,0.04430379746835443,success
parkour_new/010-distill-phase2-7500-tt,3600,1002,70,beam_gap,20,1,19.0,20.824356079101562,1.8243560791015625,1,0.125,146,0,1,0,0.02054794520547945,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,78,beam_gap,20,4,72.99946594238281,83.96197509765625,10.962509155273438,5,0.625,481,0,1,0,0.025,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,94,parkour_v2,22,3,54.9998664855957,62.82587432861328,7.826007843017578,6,0.75,482,0,1,0,0.12058212058212059,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,39,parkour_step,17,4,73.0,83.12875366210938,10.128753662109375,8,1.0,487,1,0,0,0.037037037037037035,success
parkour_new/010-distill-phase2-7500-tt,3600,1002,6,parkour,14,1,19.0,28.006406784057617,9.006406784057617,8,1.0,491,1,0,0,0.05714285714285714,success
parkour_new/010-distill-phase2-7500-tt,3600,1002,71,beam_gap,20,4,73.0,76.97398376464844,3.9739837646484375,2,0.25,234,0,1,0,0.05128205128205128,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,3,parkour,14,3,54.99961853027344,63.84597396850586,8.846355438232422,8,1.0,497,1,0,0,0.014112903225806451,success
parkour_new/010-distill-phase2-7500-tt,3600,1002,42,parkour_step,17,0,1.0,10.855010032653809,9.855010032653809,8,1.0,502,1,0,0,0.031936127744510975,success
parkour_new/010-distill-phase2-7500-tt,3600,1002,40,parkour_step,17,2,36.99980926513672,46.54208755493164,9.542278289794922,8,1.0,503,1,0,0,0.035856573705179286,success
parkour_new/010-distill-phase2-7500-tt,3600,1002,35,parkour_step,17,0,0.999640703201294,10.868341445922852,9.868700742721558,8,1.0,513,1,0,0,0.033203125,success
parkour_new/010-distill-phase2-7500-tt,3600,1002,46,parkour_step,17,0,0.9999579787254333,10.832608222961426,9.832650244235992,8,1.0,514,1,0,0,0.031189083820662766,success
parkour_new/010-distill-phase2-7500-tt,3600,1002,5,parkour,14,1,18.99979019165039,28.051801681518555,9.052011489868164,8,1.0,520,1,0,0,0.04431599229287091,success
parkour_new/010-distill-phase2-7500-tt,3600,1002,37,parkour_step,17,3,55.0,64.78868103027344,9.788681030273438,8,1.0,522,1,0,0,0.07485604606525911,success
parkour_new/010-distill-phase2-7500-tt,3600,1002,2,parkour,14,3,54.999961853027344,63.77369689941406,8.773735046386719,8,1.0,523,1,0,0,0.11877394636015326,success
parkour_new/010-distill-phase2-7500-tt,3600,1002,72,beam_gap,20,1,19.0,20.76280403137207,1.7628040313720703,1,0.125,204,0,1,0,0.04411764705882353,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,81,beam_gap,20,0,1.000000238418579,10.55455493927002,9.55455470085144,5,0.625,534,0,1,0,0.0675422138836773,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,97,parkour_v2,22,3,55.0,58.229488372802734,3.2294883728027344,3,0.375,175,0,1,0,0.14857142857142858,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,8,parkour,14,3,54.99989700317383,63.84120178222656,8.841304779052734,8,1.0,548,1,0,0,0.04936014625228519,success
parkour_new/010-distill-phase2-7500-tt,3600,1002,9,parkour,14,0,0.9998077154159546,8.823982238769531,7.824174523353577,8,1.0,556,1,0,0,0.036036036036036036,success
parkour_new/010-distill-phase2-7500-tt,3600,1002,45,parkour_step,17,1,18.999784469604492,30.37666130065918,11.376876831054688,8,1.0,556,1,0,0,0.043243243243243246,success
parkour_new/010-distill-phase2-7500-tt,3600,1002,89,asymmetric_gap,21,4,72.99974060058594,79.52430725097656,6.524566650390625,5,0.625,559,0,1,0,0.22043010752688172,fall
parkour_new/010-distill-phase2-7500-tt,3600,1002,101,parkour_v2,22,3,55.0,66.08853149414062,11.088531494140625,8,1.0,562,1,0,0,0.0570409982174688,success
parkour_new/010-distill-phase2-7500-tt,3600,1002,14,parkour_hurdle,15,4,72.99984741210938,84.17170715332031,11.171859741210938,8,1.0,576,1,0,0,0.034782608695652174,success
parkour_new/010-distill-phase2-7500-tt,3600,1002,16,parkour_hurdle,15,4,72.99962615966797,84.18038940429688,11.180763244628906,8,1.0,585,1,0,0,0.05136986301369863,success
parkour_new/010-distill-phase2-7500-tt,3600,1002,83,asymmetric_gap,21,0,1.0,5.436032295227051,4.436032295227051,3,0.375,320,0,1,0,0.053125,fall
