policy_id,checkpoint,seed,env_id,terrain_name,terrain_type,terrain_level,start_x,final_x,mxd,num_waypoints,normalized_waypoints,episode_length,success,fall,stuck,edge_violation,failure_reason
parkour_new/010-stuck-phase2-maxlevel,400,1003,197,parkour_v2,22,0,0.999747097492218,4.158081531524658,3.15833443403244,3,0.375,167,0,1,0,0.030120481927710843,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,207,parkour_v2,22,0,0.999704122543335,4.217554569244385,3.21785044670105,3,0.375,180,0,1,0,0.03910614525139665,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,192,parkour_v2,22,0,1.0,4.21078634262085,3.2107863426208496,3,0.375,188,0,1,0,0.053475935828877004,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,183,asymmetric_gap,21,1,18.99993133544922,21.763141632080078,2.7632102966308594,2,0.25,200,0,1,0,0.0,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,198,parkour_v2,22,0,1.0,4.2265777587890625,3.2265777587890625,3,0.375,204,0,1,0,0.024630541871921183,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,174,asymmetric_gap,21,4,72.99967193603516,75.78582763671875,2.7861557006835938,2,0.25,211,0,1,0,0.05238095238095238,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,187,parkour_v2,22,3,54.99993896484375,58.287025451660156,3.2870864868164062,2,0.25,214,0,1,0,0.028169014084507043,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,145,beam_gap,20,0,0.999668300151825,4.321384906768799,3.321716606616974,2,0.25,215,0,1,0,0.004672897196261682,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,169,asymmetric_gap,21,4,72.99958038330078,75.77488708496094,2.7753067016601562,2,0.25,215,0,1,0,0.07009345794392523,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,175,asymmetric_gap,21,1,18.99952507019043,21.782670974731445,2.7831459045410156,2,0.25,215,0,1,0,0.0,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,195,parkour_v2,22,2,36.999778747558594,40.3781852722168,3.378406524658203,2,0.25,215,0,1,0,0.018691588785046728,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,165,asymmetric_gap,21,4,72.99996948242188,75.79331970214844,2.7933502197265625,2,0.25,217,0,1,0,0.037037037037037035,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,151,beam_gap,20,3,54.99982452392578,58.9360237121582,3.936199188232422,2,0.25,220,0,1,0,0.0136986301369863,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,170,asymmetric_gap,21,1,18.99980926513672,21.743799209594727,2.743989944458008,2,0.25,221,0,1,0,0.0,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,188,parkour_v2,22,2,37.0,39.980812072753906,2.9808120727539062,2,0.25,231,0,1,0,0.004347826086956522,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,178,asymmetric_gap,21,4,72.9997329711914,75.70980834960938,2.7100753784179688,2,0.25,232,0,1,0,0.004329004329004329,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,181,asymmetric_gap,21,1,18.999971389770508,21.83754539489746,2.837574005126953,2,0.25,232,0,1,0,0.0,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,189,parkour_v2,22,3,54.999942779541016,58.38307571411133,3.3831329345703125,2,0.25,232,0,1,0,0.05194805194805195,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,182,asymmetric_gap,21,4,73.0,75.54528045654297,2.5452804565429688,2,0.25,234,0,1,0,0.0,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,168,asymmetric_gap,21,0,0.9996182322502136,3.5572807788848877,2.557662546634674,2,0.25,235,0,1,0,0.029914529914529916,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,176,asymmetric_gap,21,4,73.00003051757812,75.77384185791016,2.7738113403320312,2,0.25,236,0,1,0,0.07659574468085106,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,177,asymmetric_gap,21,0,0.9998767971992493,3.479717493057251,2.4798406958580017,2,0.25,238,0,1,0,0.029535864978902954,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,199,parkour_v2,22,2,36.999568939208984,40.02851486206055,3.0289459228515625,2,0.25,239,0,1,0,0.06722689075630252,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,167,asymmetric_gap,21,1,19.0,21.824033737182617,2.824033737182617,2,0.25,241,0,1,0,0.016666666666666666,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,152,beam_gap,20,0,0.9998869895935059,4.638733386993408,3.6388463973999023,2,0.25,246,0,1,0,0.06938775510204082,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,200,parkour_v2,22,2,36.99985122680664,40.27528381347656,3.275432586669922,2,0.25,248,0,1,0,0.06477732793522267,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,116,parkour_gap,18,2,37.0,40.37846374511719,3.3784637451171875,2,0.25,250,0,1,0,0.0321285140562249,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,157,beam_gap,20,1,18.999614715576172,22.343496322631836,3.343881607055664,2,0.25,255,0,1,0,0.003937007874015748,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,4,parkour,14,0,0.9999741911888123,3.370678186416626,2.3707039952278137,3,0.375,260,0,1,0,0.28185328185328185,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,141,beam_gap,20,0,0.9993911385536194,4.189469814300537,3.1900786757469177,2,0.25,260,0,1,0,0.07722007722007722,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,162,beam_gap,20,0,0.9995309114456177,4.98577356338501,3.986242651939392,2,0.25,261,0,1,0,0.05384615384615385,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,185,asymmetric_gap,21,3,54.999794006347656,57.934051513671875,2.9342575073242188,2,0.25,261,0,1,0,0.015384615384615385,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,3,parkour,14,1,18.999889373779297,21.92292594909668,2.923036575317383,3,0.375,263,0,1,0,0.1450381679389313,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,153,beam_gap,20,4,72.99927520751953,76.88566589355469,3.8863906860351562,2,0.25,266,0,1,0,0.09433962264150944,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,193,parkour_v2,22,3,54.99972915649414,58.06121826171875,3.0614891052246094,2,0.25,267,0,1,0,0.0,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,159,beam_gap,20,1,18.999805450439453,22.542926788330078,3.543121337890625,2,0.25,270,0,1,0,0.10037174721189591,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,16,parkour,14,0,0.9994605183601379,3.9414689540863037,2.9420084357261658,4,0.5,272,0,1,0,0.2878228782287823,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,155,beam_gap,20,4,72.99998474121094,76.51466369628906,3.514678955078125,2,0.25,275,0,1,0,0.0072992700729927005,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,171,asymmetric_gap,21,3,54.99974822998047,58.20711898803711,3.2073707580566406,2,0.25,276,0,1,0,0.01818181818181818,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,144,beam_gap,20,1,18.999618530273438,22.628841400146484,3.629222869873047,2,0.25,280,0,1,0,0.025089605734767026,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,149,beam_gap,20,1,18.999561309814453,22.46552848815918,3.4659671783447266,2,0.25,288,0,1,0,0.09059233449477352,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,22,parkour,14,0,0.9994273781776428,3.7929093837738037,2.793482005596161,3,0.375,300,0,1,0,0.2842809364548495,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,98,parkour_gap,18,1,18.99965476989746,24.103134155273438,5.103479385375977,3,0.375,301,0,1,0,0.22333333333333333,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,160,beam_gap,20,3,55.000003814697266,58.87425994873047,3.874256134033203,2,0.25,301,0,1,0,0.11,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,14,parkour,14,4,72.9999008178711,76.44010162353516,3.4402008056640625,3,0.375,304,0,1,0,0.19471947194719472,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,140,beam_gap,20,1,19.0,23.158443450927734,4.158443450927734,2,0.25,306,0,1,0,0.022950819672131147,fall
parkour_new/010-stuck-phase2-maxlevel,400,1003,180,asymmetric_gap,21,2,36.99964141845703,40.908287048339844,3.9086456298828125,3,0.375,314,0,1,0,0.10862619808306709,fall
