proj_name,exptid,label,checkpoint,repeats,success_rate_mean,success_rate_std,mean_mxd_mean,mean_mxd_std,mean_normalized_waypoints_mean,mean_normalized_waypoints_std,fall_rate_mean,fall_rate_std,stuck_rate_mean,stuck_rate_std,mean_edge_violation_mean,mean_edge_violation_std,mean_heading_loss_mean,mean_heading_loss_std
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,6500,7,0.7448979591836735,0.017998308238534644,9.73825844797958,0.1961942953387961,0.8451672335600907,0.014587124984640383,0.22108843537414963,0.018287622202471973,0.03344671201814058,0.012518807312964389,0.0874606630428795,0.006407016554283603,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,7000,7,0.6666666666666666,0.026718267032703916,9.304575031745731,0.2344934909143552,0.8027210884353743,0.018831171505039008,0.2777777777777778,0.02701134637124622,0.05328798185941043,0.014822573823914121,0.10807873557644966,0.00693539277742412,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,7500,7,0.649092970521542,0.030725763039626843,8.92748774855045,0.14836392448286845,0.7735260770975058,0.01295981116333824,0.32312925170068024,0.030896125011695908,0.027210884353741496,0.007745238674194708,0.09964845118175426,0.006234375481489912,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,8000,7,0.7789115646258502,0.018572429894641886,10.015378137564714,0.20969002092684066,0.8768424036281178,0.012475680910817345,0.22108843537414966,0.0185724298946419,0.0,0.0,0.08240024929607626,0.0016360002347945164,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,8500,7,0.75,0.02087266380695701,9.86032777342126,0.2109074677000056,0.8571428571428571,0.014706316547989677,0.22675736961451246,0.020800688889847874,0.022675736961451247,0.011156908102135684,0.09566872732184992,0.008312852838293142,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,9000,7,0.6740362811791384,0.028746211006084352,8.925182104482403,0.17598614210007105,0.7813917233560091,0.012946695544346548,0.3072562358276644,0.02680233100664737,0.018707482993197275,0.007140757228908232,0.09396621299544863,0.007956497734272363,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,9500,7,0.6785714285714286,0.027108335359681483,8.99821676249677,0.24737244951791285,0.7903202947845804,0.018143541898836213,0.2800453514739229,0.017426787016938092,0.04081632653061225,0.020836707425724608,0.10121599978630037,0.0073155564458919084,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,10000,7,0.6768707482993197,0.035556466622600286,9.103368775272857,0.29334073870340627,0.7962726757369615,0.022511161382773665,0.2891156462585034,0.027723735357371902,0.0334467120181406,0.014998590198778859,0.09467397992237167,0.011017734065049209,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,10500,7,0.7046485260770975,0.016177169104931582,9.616680416795942,0.11139716518531784,0.8297902494331065,0.008217918141136978,0.28061224489795916,0.016315635274440632,0.014739229024943309,0.00936661657701718,0.09876927413603799,0.0060094231304191805,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,11000,7,0.719954648526077,0.021838276966279154,9.741394297606279,0.20888947861486734,0.8479308390022675,0.01066509451822515,0.24603174603174605,0.020872663806957015,0.03344671201814059,0.01568291301681514,0.09935002713765699,0.005207010398900296,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,11500,7,0.7029478458049887,0.013828016913435902,9.259178835890191,0.30080550334099015,0.8097363945578231,0.011113240975273804,0.2857142857142857,0.013359133516351948,0.01020408163265306,0.0085285594077073,0.09325499124764,0.008831142349877365,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,12000,7,0.6490929705215419,0.03846390332884137,9.111866695945766,0.29467676503152807,0.7881944444444444,0.024406576587584418,0.2811791383219955,0.0337829163681526,0.06859410430839002,0.014973571682280824,0.08491444546760028,0.011593813765476184,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,12500,7,0.6587301587301587,0.03504667010447558,9.119125273999444,0.2922031441374587,0.7969104308390023,0.021828885947313005,0.2857142857142857,0.035344945015575106,0.05158730158730159,0.009720197391996739,0.1163148515267242,0.010093973311396762,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,13000,7,0.6020408163265306,0.04222753562575224,8.471250563353097,0.3260671795725958,0.7386621315192743,0.03045035499572311,0.3435374149659864,0.0503440513822656,0.052721088435374146,0.02475146106097507,0.11502277039396021,0.010277219788127116,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,13500,7,0.6729024943310657,0.013331038567239056,9.298849700124356,0.17541728950441873,0.8043509070294784,0.011873226056239607,0.30102040816326525,0.013443066070923972,0.026077097505668938,0.01757674369498637,0.1014597839779751,0.012619218393468455,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,14000,7,0.6439909297052154,0.025276073480281117,9.046306182129854,0.19732561196386084,0.7808248299319728,0.01778218710503552,0.2800453514739229,0.017275528719787454,0.07596371882086166,0.013046762012705871,0.09485940440433903,0.008198593834847867,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,14500,7,0.6133786848072562,0.03427869738671859,8.587434838316877,0.2620587804529902,0.7419217687074828,0.01796866421429248,0.3401360544217687,0.028954142909614393,0.046485260770975055,0.01740525916805662,0.09832983135996143,0.006538202176164728,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,15000,7,0.5941043083900226,0.04890859121406609,8.605057633450242,0.34779850886845637,0.7472363945578231,0.025997706570379968,0.34353741496598644,0.038600128052397646,0.06122448979591836,0.015172564751432973,0.1032989833442676,0.00835552588006466,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,15500,7,0.5419501133786848,0.022894354315542712,7.890589501514455,0.28772743130363915,0.6839569160997733,0.019961664678962286,0.36281179138322,0.024122408763768626,0.0935374149659864,0.013719133196097244,0.09612428607425996,0.00751716332586668,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,16000,7,0.6785714285714286,0.039216844127972446,9.24495603796306,0.24627194328672783,0.8030045351473923,0.02507035027232363,0.28741496598639454,0.03798326956690019,0.03231292517006802,0.013636899888638483,0.09225391745456779,0.011136692319909424,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,16500,7,0.608843537414966,0.032063323678864566,8.934986597421219,0.19891700090949999,0.7673611111111113,0.017271119750422764,0.3197278911564626,0.027479229241165744,0.07029478458049886,0.01565898788767929,0.09881615006280667,0.008348704350181093,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,17000,7,0.6184807256235827,0.044095174970991156,8.568958753833966,0.24342871044016623,0.7361111111111113,0.026309952752534508,0.3526077097505668,0.04139357287743346,0.02777777777777778,0.011682223368158528,0.09784512566930816,0.009600183639205524,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,17500,7,0.6938775510204082,0.03829783617699439,9.512396256095156,0.27301284384041735,0.8249007936507937,0.025563687949851453,0.2613378684807256,0.028099849731051542,0.04365079365079365,0.013746434980705376,0.0951494049658685,0.010193147382520768,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,18000,7,0.6037414965986395,0.0316158517571253,8.66859957903556,0.10754494743595233,0.7456065759637188,0.020470809225389602,0.3270975056689342,0.026802331006647355,0.06859410430839001,0.019935528185794305,0.08921814622364839,0.006238031445146316,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,18500,7,0.6626984126984127,0.027397242297894153,9.024518481390276,0.27389429515789726,0.7840844671201814,0.015532776370544494,0.2998866213151928,0.024230964028528926,0.03741496598639456,0.021228878324779984,0.08244905275463998,0.006723260862265692,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,19000,7,0.5833333333333334,0.05128114279095273,8.43499669702956,0.44520769011932004,0.7330640589569162,0.035846578278703724,0.34750566893424034,0.0529855847870654,0.06802721088435373,0.024400575137553535,0.09718293173434593,0.011508079855391547,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,19500,7,0.5850340136054422,0.025394463231039048,8.861024794867792,0.22208516515623955,0.7593537414965985,0.01062877927899507,0.3452380952380953,0.027777777777777773,0.06972789115646258,0.021958127289034467,0.10735699169749145,0.011841375101316878,0.0,0.0
parkour_new,02-new-terrain-distill,parkour_new/02-new-terrain-distill,20000,7,0.7227891156462585,0.024400575137553546,9.745445238219366,0.1801580322090289,0.8468679138321995,0.014880165008144049,0.24886621315192745,0.017101023955780465,0.02834467120181406,0.011998872159023089,0.1094821178209694,0.007318265166007762,0.0,0.0
