proj_name,exptid,label,checkpoint,repeats,success_rate_mean,success_rate_std,mean_mxd_mean,mean_mxd_std,mean_normalized_waypoints_mean,mean_normalized_waypoints_std,fall_rate_mean,fall_rate_std,stuck_rate_mean,stuck_rate_std,mean_edge_violation_mean,mean_edge_violation_std,mean_heading_loss_mean,mean_heading_loss_std
parkour_new,010-distill-phase2-7500-tt,parkour_new/010-distill-phase2-7500-tt,400,5,0.3533596837944664,0.05692591607748681,6.7178206507396325,0.5363478136769491,0.571590909090909,0.0466627245903054,0.3648221343873518,0.009227365636307305,0.2778656126482214,0.0517167659566676,0.1378048572938924,0.005905414952971719,0.0,0.0
parkour_new,010-distill-phase2-7500-tt,parkour_new/010-distill-phase2-7500-tt,800,5,0.06561264822134387,0.013505414674521652,2.231046355854381,0.18851920158527946,0.21388339920948618,0.013803520223266997,0.18023715415019764,0.0149467750207028,0.7525691699604743,0.02582059487838666,0.05728174994214499,0.013185198845271848,0.0,0.0
parkour_new,010-distill-phase2-7500-tt,parkour_new/010-distill-phase2-7500-tt,1200,5,0.5023715415019764,0.01708086200500547,7.6663177611799584,0.1888337758715243,0.6595355731225296,0.013145681826913109,0.4308300395256917,0.014855035947008788,0.06600790513833991,0.01277725681837519,0.14803685936348374,0.009536394702506718,0.0,0.0
parkour_new,010-distill-phase2-7500-tt,parkour_new/010-distill-phase2-7500-tt,1600,5,0.6545454545454547,0.027219688358420775,9.356582966764925,0.2615567663354419,0.7958498023715415,0.016875983448492983,0.3328063241106719,0.02789993121198546,0.012648221343873518,0.01069752458713388,0.10909655113697207,0.009877263353547227,0.0,0.0
parkour_new,010-distill-phase2-7500-tt,parkour_new/010-distill-phase2-7500-tt,2000,5,0.6691699604743083,0.023199257851113323,9.469032199674917,0.19938501442884518,0.8004940711462452,0.012734438194171383,0.32450592885375495,0.01907908045240659,0.00592885375494071,0.0036972899078793883,0.12145979647118395,0.009645589409672813,0.0,0.0
parkour_new,010-distill-phase2-7500-tt,parkour_new/010-distill-phase2-7500-tt,2400,5,0.7059288537549407,0.03150919125276171,9.829033021681866,0.2725338046104611,0.8295948616600791,0.020161341821069254,0.28339920948616604,0.022902742459791514,0.010671936758893278,0.011824723558617857,0.09742057110507744,0.008527073113944668,0.0,0.0
parkour_new,010-distill-phase2-7500-tt,parkour_new/010-distill-phase2-7500-tt,2800,5,0.7608695652173912,0.023674206621958363,10.251586035117802,0.27968241461525145,0.8645256916996047,0.01477016581227643,0.23478260869565215,0.02285152493211425,0.003952569169960474,0.004840888819729601,0.08869858155100989,0.008044421676133453,0.0,0.0
parkour_new,010-distill-phase2-7500-tt,parkour_new/010-distill-phase2-7500-tt,3200,5,0.7656126482213439,0.027119060700259958,10.284904314406777,0.3299053401684544,0.8700592885375492,0.0192402494848031,0.23241106719367588,0.027689150571135777,0.001976284584980237,0.001976284584980237,0.09853419700980882,0.0038577576644851764,0.0,0.0
parkour_new,010-distill-phase2-7500-tt,parkour_new/010-distill-phase2-7500-tt,3600,5,0.7699604743083004,0.017709538985944552,10.379239878352923,0.2930542940229692,0.8710968379446641,0.011563798242745959,0.22806324110671933,0.017149322648155444,0.0015810276679841897,0.0025767598439536154,0.10514483174251374,0.005154286589335949,0.0,0.0
parkour_new,010-distill-phase2-7500-tt,parkour_new/010-distill-phase2-7500-tt,4000,5,0.8051383399209486,0.016332769574224835,10.609531619944592,0.2192792839065059,0.8942193675889328,0.008905966468163504,0.19288537549407114,0.015282699548759854,0.001976284584980237,0.0013974442315939672,0.10105974903943934,0.006109393592889572,0.0,0.0
parkour_new,010-distill-phase2-7500-tt,parkour_new/010-distill-phase2-7500-tt,4400,5,0.7818181818181819,0.02051912624888129,10.557327035952934,0.23920475782689757,0.8845849802371542,0.014811219630822438,0.21304347826086958,0.02255043766892634,0.005138339920948616,0.0043298225889736456,0.1154771800516207,0.006728746813157355,0.0,0.0
parkour_new,010-distill-phase2-7500-tt,parkour_new/010-distill-phase2-7500-tt,4800,5,0.8316205533596838,0.02397747175984678,10.85782926751691,0.23673133680609554,0.912598814229249,0.012596876546335461,0.16521739130434782,0.02216612631274301,0.0031620553359683794,0.00299718396998085,0.11743858020522917,0.005357039762959764,0.0,0.0
parkour_new,010-distill-phase2-7500-tt,parkour_new/010-distill-phase2-7500-tt,5000,5,0.7956521739130434,0.01872783832487295,10.573052677900893,0.30758885130889696,0.8899703557312254,0.015077874437981273,0.20316205533596837,0.019333276049637308,0.0011857707509881422,0.0010824556472434112,0.10287956038650256,0.007502452827050369,0.0,0.0
parkour_new,010-distill-phase2-7500-tt,parkour_new/010-distill-phase2-7500-tt,5500,5,0.8351778656126483,0.020279800051170447,10.864590452311067,0.26192133852617416,0.9150691699604743,0.011752248429763083,0.16126482213438736,0.02194476939524317,0.003557312252964427,0.003801459300725562,0.108585102838583,0.0031445298129402577,0.0,0.0
parkour_new,010-distill-phase2-7500-tt,parkour_new/010-distill-phase2-7500-tt,6000,5,0.8339920948616601,0.016943110869053604,10.863909800439012,0.23378063051179077,0.9125,0.011675404027716729,0.16363636363636364,0.01673435820554667,0.0023715415019762843,0.0016534783133084496,0.1065835028948797,0.004532858553904397,0.0,0.0
