policy_id,checkpoint,seed,env_id,terrain_name,terrain_type,terrain_level,start_x,final_x,mxd,num_waypoints,normalized_waypoints,episode_length,success,fall,stuck,edge_violation,failure_reason
parkour_new/02-new-terrain-distill,2300,1008,77,asymmetric_gap,21,1,18.999725341796875,22.104354858398438,3.1046295166015625,2,0.25,232,0,1,0,0.0,fall
parkour_new/02-new-terrain-distill,2300,1008,83,asymmetric_gap,21,2,36.99995422363281,39.99093246459961,2.990978240966797,2,0.25,239,0,1,0,0.0,fall
parkour_new/02-new-terrain-distill,2300,1008,75,asymmetric_gap,21,2,37.0,40.672035217285156,3.6720352172851562,3,0.375,260,0,1,0,0.0694980694980695,fall
parkour_new/02-new-terrain-distill,2300,1008,79,asymmetric_gap,21,2,36.999542236328125,40.01825714111328,3.0187149047851562,2,0.25,261,0,1,0,0.0,fall
parkour_new/02-new-terrain-distill,2300,1008,86,parkour_v2,22,1,18.999616622924805,22.62224769592285,3.622631072998047,4,0.5,261,0,1,0,0.04230769230769231,fall
parkour_new/02-new-terrain-distill,2300,1008,90,parkour_v2,22,1,18.999990463256836,22.724212646484375,3.724222183227539,4,0.5,264,0,1,0,0.17490494296577946,fall
parkour_new/02-new-terrain-distill,2300,1008,84,asymmetric_gap,21,4,72.99957275390625,76.75003814697266,3.7504653930664062,2,0.25,273,0,1,0,0.011029411764705883,fall
parkour_new/02-new-terrain-distill,2300,1008,76,asymmetric_gap,21,2,37.0,40.111114501953125,3.111114501953125,2,0.25,278,0,1,0,0.007220216606498195,fall
parkour_new/02-new-terrain-distill,2300,1008,82,asymmetric_gap,21,2,37.0,40.48358154296875,3.48358154296875,2,0.25,279,0,1,0,0.02158273381294964,fall
parkour_new/02-new-terrain-distill,2300,1008,78,asymmetric_gap,21,4,72.99982452392578,76.97631072998047,3.9764862060546875,2,0.25,282,0,1,0,0.010676156583629894,fall
parkour_new/02-new-terrain-distill,2300,1008,52,parkour_gap,18,3,54.999916076660156,58.344383239746094,3.3444671630859375,2,0.25,298,0,1,0,0.05723905723905724,fall
parkour_new/02-new-terrain-distill,2300,1008,80,asymmetric_gap,21,4,72.99971008300781,76.74063873291016,3.7409286499023438,2,0.25,316,0,1,0,0.031746031746031744,fall
parkour_new/02-new-terrain-distill,2300,1008,73,beam_gap,20,2,37.000030517578125,41.6079216003418,4.607891082763672,2,0.25,340,0,1,0,0.0,fall
parkour_new/02-new-terrain-distill,2300,1008,67,beam_gap,20,1,18.99979591369629,22.568119049072266,3.5683231353759766,2,0.25,342,0,1,0,0.05278592375366569,fall
parkour_new/02-new-terrain-distill,2300,1008,74,beam_gap,20,3,54.99968338012695,60.41707992553711,5.417396545410156,3,0.375,350,0,1,0,0.05730659025787966,fall
parkour_new/02-new-terrain-distill,2300,1008,51,parkour_gap,18,0,0.9998401403427124,4.1792731285095215,3.179432988166809,2,0.25,405,0,1,0,0.04702970297029703,fall
